3C48E3	D-ABGC
3C48E4	D-ABGD
3C48E5	D-ABGE
3C48E6	D-ABGF
3C48E7	D-ABGG
3C48E8	D-ABGH
3C48E9	D-ABGI
3C48EA	D-ABGJ
3C48EB	D-ABGK
3C4921	D-ABIA
3C4922	D-ABIB
3C4923	D-ABIC
3C4924	D-ABID
3C4925	D-ABIE
3C4926	D-ABIF
3C4928	D-ABIH
3C4929	D-ABII
3C492B	D-ABIK
3C492C	D-ABIL
3C492D	D-ABIM
3C492E	D-ABIN
3C492F	D-ABIO
3C4930	D-ABIP
3C4932	D-ABIR
3C4933	D-ABIS
3C4934	D-ABIT
3C4935	D-ABIU
3C4937	D-ABIW
3C4938	D-ABIX
3C4939	D-ABIY
3C4942	D-ABJB
3C4943	D-ABJC
3C4944	D-ABJD
3C4945	D-ABJE
3C4946	D-ABJF
3C4948	D-ABJH
3C4949	D-ABJI
3C4961	D-ABKA
3C4981	D-ABLA
3C49E1	D-ABOA
3C49E2	D-ABOB
3C49E3	D-ABOC
3C49E5	D-ABOE
3C49E6	D-ABOF
3C49E7	D-ABOG
3C49E8	D-ABOH
3C49E9	D-ABOI
3C49EA	D-ABOJ
3C49EB	D-ABOK
3C49EC	D-ABOL
3C49ED	D-ABOM
3C49EE	D-ABON
3C4A81	D-ABTA
3C4A82	D-ABTB
3C4A83	D-ABTC
3C4A84	D-ABTD
3C4A85	D-ABTE
3C4A86	D-ABTF
3C4A88	D-ABTH
3C4A8B	D-ABTK
3C4A8C	D-ABTL
3C4AA1	D-ABUA
3C4AA2	D-ABUB
3C4AA3	D-ABUC
3C4AA4	D-ABUD
3C4AA5	D-ABUE
3C4AA6	D-ABUF
3C4AA8	D-ABUH
3C4AA9	D-ABUI
3C4ABA	D-ABUZ
3C4AC1	D-ABVA
3C4AC2	D-ABVB
3C4AC3	D-ABVC
3C4AC4	D-ABVD
3C4AC5	D-ABVE
3C4AC6	D-ABVF
3C4AC8	D-ABVH
3C4ACB	D-ABVK
3C4ACC	D-ABVL
3C4ACD	D-ABVM
3C4ACE	D-ABVN
3C4ACF	D-ABVO
3C4AD0	D-ABVP
3C4AD2	D-ABVR
3C4AD3	D-ABVS
3C4AD4	D-ABVT
3C4AD5	D-ABVU
3C4AD7	D-ABVW
3C4AD8	D-ABVX
3C4AD9	D-ABVY
3C4ADA	D-ABVZ
3C4AE8	D-ABWH
3C4B0C	D-ABXL
3C4B0D	D-ABXM
3C4B0E	D-ABXN
3C4B0F	D-ABXO
3C4B10	D-ABXP
3C4B12	D-ABXR
3C4B13	D-ABXS
3C4B14	D-ABXT
3C4B15	D-ABXU
3C4B17	D-ABXW
3C4B18	D-ABXX
3C4B19	D-ABXY
3C4B1A	D-ABXZ
3C4C47	D-ACBG
3C4CC1	D-ACFA
3C4D01	D-ACHA
3C4D02	D-ACHB
3C4D03	D-ACHC
3C4D04	D-ACHD
3C4D05	D-ACHE
3C4D06	D-ACHF
3C4D07	D-ACHG
3C4D08	D-ACHH
3C4D09	D-ACHI
3C4D0B	D-ACHK
3C4D2E	D-ACIN
3C4D41	D-ACJA
3C4D42	D-ACJB
3C4D43	D-ACJC
3C4D44	D-ACJD
3C4D45	D-ACJE
3C4D46	D-ACJF
3C4D47	D-ACJG
3C4D48	D-ACJH
3C4D49	D-ACJI
3C4D4A	D-ACJJ
3C4D61	D-ACKA
3C4D62	D-ACKB
3C4D63	D-ACKC
3C4D64	D-ACKD
3C4D65	D-ACKE
3C4D66	D-ACKF
3C4D67	D-ACKG
3C4D68	D-ACKH
3C4D69	D-ACKI
3C4D6A	D-ACKJ
3C4D6B	D-ACKK
3C4D6C	D-ACKL
3C4D97	D-ACLW
3C4D99	D-ACLY
3C4D9A	D-ACLZ
3C4E01	D-ACPA
3C4E02	D-ACPB
3C4E03	D-ACPC
3C4E04	D-ACPD
3C4E05	D-ACPE
3C4E06	D-ACPF
3C4E07	D-ACPG
3C4E08	D-ACPH
3C4E09	D-ACPI
3C4E0A	D-ACPJ
3C4E0B	D-ACPK
3C4E0C	D-ACPL
3C4E0D	D-ACPM
3C4E0E	D-ACPN
3C4E0F	D-ACPO
3C4E10	D-ACPP
3C4E11	D-ACPQ
3C4E12	D-ACPR
3C4E13	D-ACPS
3C4E14	D-ACPT
3C4E41	D-ACRA
3C4E42	D-ACRB
3C4E43	D-ACRC
3C4E44	D-ACRD
3C4E45	D-ACRE
3C4E46	D-ACRF
3C4E47	D-ACRG
3C4E48	D-ACRH
3C4E49	D-ACRI
3C4E4A	D-ACRJ
3C4E4B	D-ACRK
3C4E4C	D-ACRL
3C4E4D	D-ACRM
3C4E4E	D-ACRN
3C4E4F	D-ACRO
3C4E50	D-ACRP
3C4E51	D-ACRQ
3C4E62	D-ACSB
3C4E63	D-ACSC
3C5061	D-ADCA
3C5062	D-ADCB
3C5101	D-ADHA
3C5102	D-ADHB
3C5103	D-ADHC
3C5104	D-ADHD
3C5105	D-ADHE
3C5110	D-ADHP
3C5111	D-ADHQ
3C5112	D-ADHR
3C5113	D-ADHS
3C5121	D-ADIA
3C5122	D-ADIB
3C5123	D-ADIC
3C5126	D-ADIF
3C5127	D-ADIG
3C5128	D-ADIH
3C5129	D-ADII
3C512A	D-ADIJ
3C51C1	D-ADNA
3C51C2	D-ADNB
3C5574	D-AEKT
3C564B	D-AERK
3C5651	D-AERQ
3C5653	D-AERS
3C5696	D-AETV
3C56AB	D-AEUK
3C56E1	D-AEWA
3C56E2	D-AEWB
3C56E4	D-AEWD
3C56E5	D-AEWE
3C56E6	D-AEWF
3C56EC	D-AEWL
3C56EE	D-AEWN
3C56EF	D-AEWO
3C56F0	D-AEWP
3C56F1	D-AEWQ
3C5CA1	D-AGEA
3C5CA2	D-AGEB
3C5CA5	D-AGEE
3C5CA7	D-AGEG
3C5CAA	D-AGEJ
3C5CAB	D-AGEK
3C5CAC	D-AGEL
3C5CAE	D-AGEN
3C5CB0	D-AGEP
3C5CB1	D-AGEQ
3C5CB2	D-AGER
3C5CB3	D-AGES
3C5CB4	D-AGET
3C5CB5	D-AGEU
3C5DB2	D-AGMR
3C5E01	D-AGPA
3C5E02	D-AGPB
3C5E03	D-AGPC
3C5E04	D-AGPD
3C5E05	D-AGPE
3C5E07	D-AGPG
3C5E08	D-AGPH
3C5E0C	D-AGPL
3C5E11	D-AGPQ
3C5E69	D-AGSI
3C5EE1	D-AGWA
3C5EE2	D-AGWB
3C5EE3	D-AGWC
3C5EE4	D-AGWD
3C5EE5	D-AGWE
3C5EE6	D-AGWF
3C5EE7	D-AGWG
3C5EE8	D-AGWH
3C5EE9	D-AGWI
3C5EEA	D-AGWJ
3C5EEB	D-AGWK
3C5EEC	D-AGWL
3C60C1	D-AHFA
3C60C2	D-AHFB
3C60C3	D-AHFC
3C60C4	D-AHFD
3C60C5	D-AHFE
3C60C6	D-AHFF
3C60C7	D-AHFG
3C60C8	D-AHFH
3C60C9	D-AHFI
3C60CA	D-AHFJ
3C60CD	D-AHFM
3C60CE	D-AHFN
3C60CF	D-AHFO
3C60D0	D-AHFP
3C60D1	D-AHFQ
3C60D2	D-AHFR
3C60D3	D-AHFS
3C60D4	D-AHFT
3C60D5	D-AHFU
3C60D6	D-AHFV
3C60D7	D-AHFW
3C60D8	D-AHFX
3C60D9	D-AHFY
3C60DA	D-AHFZ
3C6121	D-AHIA
3C6122	D-AHIB
3C6123	D-AHIC
3C6124	D-AHID
3C6127	D-AHIG
3C6128	D-AHIH
3C6129	D-AHII
3C612A	D-AHIJ
3C6185	D-AHLE
3C6190	D-AHLP
3C6191	D-AHLQ
3C6192	D-AHLR
3C61E9	D-AHOI
3C6301	D-AHXA
3C6302	D-AHXB
3C6303	D-AHXC
3C6304	D-AHXD
3C6305	D-AHXE
3C6306	D-AHXF
3C6307	D-AHXG
3C6308	D-AHXH
3C6309	D-AHXI
3C630A	D-AHXJ
3C6428	D-AIAH
3C6429	D-AIAI
3C642B	D-AIAK
3C642C	D-AIAL
3C642D	D-AIAM
3C642E	D-AIAN
3C6430	D-AIAP
3C6432	D-AIAR
3C6433	D-AIAS
3C6434	D-AIAT
3C6435	D-AIAU
3C6438	D-AIAX
3C6439	D-AIAY
3C643A	D-AIAZ
3C6461	D-AICA
3C6463	D-AICC
3C6464	D-AICD
3C6465	D-AICE
3C6466	D-AICF
3C6467	D-AICG
3C6468	D-AICH
3C6469	D-AICI
3C646A	D-AICJ
3C646B	D-AICK
3C646C	D-AICL
3C646E	D-AICN
3C64C1	D-AIFA
3C64C2	D-AIFB
3C64C3	D-AIFC
3C64C4	D-AIFD
3C64C5	D-AIFE
3C64C6	D-AIFF
3C64E1	D-AIGA
3C64E2	D-AIGB
3C64E3	D-AIGC
3C64E4	D-AIGD
3C64E6	D-AIGF
3C64E8	D-AIGH
3C64E9	D-AIGI
3C64EB	D-AIGK
3C64EC	D-AIGL
3C64ED	D-AIGM
3C64EE	D-AIGN
3C64EF	D-AIGO
3C64F0	D-AIGP
3C64F2	D-AIGR
3C64F3	D-AIGS
3C64F4	D-AIGT
3C64F5	D-AIGU
3C64F6	D-AIGV
3C64F7	D-AIGW
3C64F8	D-AIGX
3C64F9	D-AIGY
3C64FA	D-AIGZ
3C6501	D-AIHA
3C6502	D-AIHB
3C6503	D-AIHC
3C6504	D-AIHD
3C6505	D-AIHE
3C6506	D-AIHF
3C6508	D-AIHH
3C6509	D-AIHI
3C650B	D-AIHK
3C650C	D-AIHL
3C650D	D-AIHM
3C650E	D-AIHN
3C650F	D-AIHO
3C6510	D-AIHP
3C6511	D-AIHQ
3C6512	D-AIHR
3C6513	D-AIHS
3C6514	D-AIHT
3C6516	D-AIHV
3C6561	D-AIKA
3C6562	D-AIKB
3C6563	D-AIKC
3C6564	D-AIKD
3C6565	D-AIKE
3C6566	D-AIKF
3C6567	D-AIKG
3C6568	D-AIKH
3C6569	D-AIKI
3C656A	D-AIKJ
3C656D	D-AIKM
3C6581	D-AILA
3C6582	D-AILB
3C6583	D-AILC
3C6584	D-AILD
3C6585	D-AILE
3C6586	D-AILF
3C6588	D-AILH
3C6589	D-AILI
3C658B	D-AILK
3C658C	D-AILL
3C658D	D-AILM
3C658E	D-AILN
3C6590	D-AILP
3C6592	D-AILR
3C6593	D-AILS
3C6594	D-AILT
3C6595	D-AILU
3C6597	D-AILW
3C6598	D-AILX
3C6599	D-AILY
3C65C4	D-AIND
3C6601	D-AIPA
3C6602	D-AIPB
3C6603	D-AIPC
3C6604	D-AIPD
3C6605	D-AIPE
3C6606	D-AIPF
3C6608	D-AIPH
3C660B	D-AIPK
3C660C	D-AIPL
3C660D	D-AIPM
3C6610	D-AIPP
3C6612	D-AIPR
3C6613	D-AIPS
3C6614	D-AIPT
3C6615	D-AIPU
3C6617	D-AIPW
3C6618	D-AIPX
3C6619	D-AIPY
3C661A	D-AIPZ
3C6621	D-AIQA
3C6622	D-AIQB
3C6623	D-AIQC
3C6624	D-AIQD
3C6625	D-AIQE
3C6626	D-AIQF
3C6628	D-AIQH
3C662B	D-AIQK
3C662C	D-AIQL
3C662D	D-AIQM
3C662E	D-AIQN
3C6630	D-AIQP
3C6632	D-AIQR
3C6633	D-AIQS
3C6634	D-AIQT
3C6635	D-AIQU
3C6637	D-AIQW
3C6641	D-AIRA
3C6642	D-AIRB
3C6643	D-AIRC
3C6644	D-AIRD
3C6645	D-AIRE
3C6646	D-AIRF
3C6648	D-AIRH
3C664B	D-AIRK
3C664C	D-AIRL
3C664D	D-AIRM
3C664E	D-AIRN
3C664F	D-AIRO
3C6650	D-AIRP
3C6652	D-AIRR
3C6653	D-AIRS
3C6654	D-AIRT
3C6655	D-AIRU
3C6657	D-AIRW
3C6658	D-AIRX
3C6659	D-AIRY
3C6662	D-AISB
3C6663	D-AISC
3C6664	D-AISD
3C6665	D-AISE
3C6666	D-AISF
3C6667	D-AISG
3C6668	D-AISH
3C6669	D-AISI
3C666A	D-AISJ
3C666B	D-AISK
3C666C	D-AISL
3C68B4	D-AJET
3C68EB	D-AJGK
3C6DC6	D-AKNF
3C6DC7	D-AKNG
3C6DC8	D-AKNH
3C6DC9	D-AKNI
3C6DCA	D-AKNJ
3C6DCB	D-AKNK
3C6DCC	D-AKNL
3C6DCD	D-AKNM
3C6DCE	D-AKNN
3C6DCF	D-AKNO
3C6DD0	D-AKNP
3C6DD1	D-AKNQ
3C6DD2	D-AKNR
3C6DD3	D-AKNS
3C6DD4	D-AKNT
3C6DD5	D-AKNU
3C6DD6	D-AKNV
3C6EA5	D-AKUE
3C7061	D-ALCA
3C7062	D-ALCB
3C7063	D-ALCC
3C7064	D-ALCD
3C7065	D-ALCE
3C7066	D-ALCF
3C7067	D-ALCG
3C7068	D-ALCH
3C7069	D-ALCI
3C706A	D-ALCJ
3C706B	D-ALCK
3C706C	D-ALCL
3C706D	D-ALCM
3C706E	D-ALCN
3C706F	D-ALCO
3C7070	D-ALCP
3C7071	D-ALCQ
3C7072	D-ALCR
3C7073	D-ALCS
3C7201	D-ALPA
3C7202	D-ALPB
3C7203	D-ALPC
3C7204	D-ALPD
3C7205	D-ALPE
3C7206	D-ALPF
3C7207	D-ALPG
3C7208	D-ALPH
3C7209	D-ALPI
3C7261	D-ALSA
3C7262	D-ALSB
3C7263	D-ALSC
3C7264	D-ALSD
3C7282	D-ALTB
3C7283	D-ALTC
3C7284	D-ALTD
3C7285	D-ALTE
3C7286	D-ALTF
3C7287	D-ALTG
3C7288	D-ALTH
3C7289	D-ALTI
3C728A	D-ALTJ
3C728B	D-ALTK
3C728C	D-ALTL
3C742A	D-AMAJ
3C7449	D-AMBI
3C74EC	D-AMGL
3C78C7	D-ANFG
3C78C8	D-ANFH
3C78C9	D-ANFI
3C78CA	D-ANFJ
3C78CB	D-ANFK
3C78CC	D-ANFL
3C7965	D-ANKE
3C79C1	D-ANNA
3C79C2	D-ANNB
3C79C3	D-ANNC
3C79C4	D-ANND
3C79C5	D-ANNE
3C79C6	D-ANNF
3C79C7	D-ANNG
3C79C8	D-ANNH
3C79C9	D-ANNI
3C7D83	D-AOLC
3C7D88	D-AOLH
3C7DC5	D-AONE
3C8468	D-BACH
3C8481	D-BADA
3C8483	D-BADC
3C85AD	D-BAMM
3C928D	D-BDTM
3C9441	D-BEBA
3C9654	D-BERT
3C9674	D-BEST
3C9681	D-BETA
3C98C2	D-BFFB
3C9C2C	D-BGAL
3CA1F1	D-BHOQ
3CA561	D-BIKA
3CAD89	D-BKLI
3CB089	D-BLDI
3CB0AA	D-BLEJ
3CB5AD	D-BMMM
3CB6D6	D-BMVV
3CBDCE	D-BONN
3CBDEB	D-BOOK
3CC000	D-CAAA
3CC004	D-CAAE
3CC00C	D-CAAM
3CC011	D-CAAR
3CC019	D-CAAZ
3CC01B	D-CABB
3CC035	D-CACB
3CC05B	D-CADN
3CC086	D-CAFE
3CC0B7	D-CAHB
3CC0E1	D-CAIR
3CC0F4	D-CAJK
3CC129	D-CALL
3CC14A	D-CAMS
3CC194	D-CAPO
3CC222	D-CAVA
3CC226	D-CAVE
3CC2BF	D-CBBB
3CC319	D-CBEN
3CC381	D-CBIN
3CC435	D-CBPL
3CC548	D-CCAA
3CC549	D-CCAB
3CC57C	D-CCCA
3CC57D	D-CCCB
3CC5B0	D-CCEA
3CC5C4	D-CCEU
3CC5F1	D-CCGN
3CC644	D-CCJS
3CC83D	D-CDDD
3CC911	D-CDLH
3CC9C5	D-CDSF
3CCAB6	D-CEBM
3CCB15	D-CEFD
3CCB72	D-CEIS
3CCBCE	D-CEMG
3CCCF5	D-CEXP
3CCD3C	D-CFAI
3CCD4B	D-CFAX
3CCD6D	D-CFCF
3CCDB7	D-CFFB
3CCDBB	D-CFFF
3CCDD6	D-CFGG
3CCE58	D-CFLG
3CCE6D	D-CFMB
3CCF28	D-CFTG
3CD003	D-CGBR
3CD04E	D-CGEO
3CD05F	D-CGFF
3CD075	D-CGGB
3CD194	D-CGRC
3CD2CC	D-CHDC
3CD2CE	D-CHDE
3CD2E9	D-CHEF
3CD339	D-CHHH
3CD35B	D-CHIP
3CD39E	D-CHLE
3CD45F	D-CHSP
3CD466	D-CHSW
3CD50B	D-CHZF
3CD684	D-CINS
3CD6DB	D-CIRB
3CD70E	D-CITA
3CD726	D-CITY
3CD8B7	D-CJJJ
3CD950	D-CJPG
3CDAC2	D-CKDM
3CDD1F	D-CLAT
3CDD29	D-CLBD
3CDD2C	D-CLBG
3CDD5F	D-CLDF
3CDE35	D-CLLL
3CDE7E	D-CLOG
3CDF2B	D-CLUX
3CDFC7	D-CMAX
3CE078	D-CMHS
3CE097	D-CMIX
3CE0F0	D-CMMI
3CE0F7	D-CMMP
3CE13E	D-CMPI
3CE176	D-CMRM
3CE186	D-CMSC
3CE256	D-CNAC
3CE3C1	D-CNOB
3CE520	D-COBO
3CE65E	D-CONU
3CE6CC	D-COSA
3CE7FB	D-CPDR
3CE931	D-CPPP
3CE964	D-CPRO
3CECEB	D-CRAH
3CECF1	D-CRAN
3CECF6	D-CRAS
3CED64	D-CREY
3CEE51	D-CROB
3CEF93	D-CSAL
3CF00D	D-CSFD
3CF05C	D-CSIE
3CF064	D-CSIM
3CF06F	D-CSIX
3CF0A4	D-CSKY
3CF0B9	D-CSLT
3CF0C1	D-CSMB
3CF0D2	D-CSMS
3CF1C9	D-CSWF
3CF1D0	D-CSWM
3CF296	D-CTEC
3CF361	D-CTLX
3CF3EE	D-CTRI
3CF42D	D-CTTT
3CF476	D-CTWO
3CF4EA	D-CUBA
3CF65E	D-CUPI
3CF69D	D-CURT
3CF6D1	D-CUTT
3CF6EC	D-CUUU
3CF82A	D-CVHA
3CF82B	D-CVHB
3CF832	D-CVHI
3CF84C	D-CVII
3CF853	D-CVIP
3CF86D	D-CVJP
3CF9AB	D-CVVV
3CFA30	D-CWAY
3CFAE0	D-CWHS
3CFB28	D-CWKM
3D0000	D-EBIE
3D059C	D-EAJK
3D07EC	D-EBGE
3D0861	D-EBKR
3D0973	
3D0B2C	D-ECME
3D0BAB	D-ECRB
3D0CE9	D-EDDH
3D0CF9	D-EDDX
3D0D38	D-EDGI
3D0D64	D-EDIA
3D0DA3	D-EDKL
3D0FEA	D-EEGW
3D102B	D-EEJJ
3D1040	D-EEKE
3D12AF	D-EFID
3D14BE	D-EGCK
3D1536	D-EGHA
3D15A3	D-EGLF
3D1EA9	D-EJWB
3D233A	D-ELPA
3D2349	D-ELPP
3D2502	D-EMGO
3D25D0	D-EMOM
3D2ACD	D-EOLP
3D2B3D	D-EOPX
3D2C4A	D-EPAG
3D2CAD	D-EPEB
3D2D7B	D-EPLZ
3D3283	D-ERJN
3D376C	D-ETFW
3D37B3	D-ETIP
3D38D5	D-ETTT
3D39FC	D-EUFC
3D3B37	D-EURF
3D3D93	D-EVOL
3D3DF2	D-EVSC
3D3E23	D-EVTZ
3D568B	D-FFAH
3D5BB0	D-FGYY
3D7F7C	D-FUNK
3D8E25	D-GABT
3D90B7	D-GBBB
3D996A	D-GEIS
3DA326	D-GIAO
3DA4A0	D-GIPC
3DB411	D-GOLD
3DF8EE	D-HONE
3E1761	D-IAAZ
3E1762	D-IABA
3E1766	D-IABE
3E1804	D-IAHG
3E1811	D-IAHT
3E189A	D-IANA
3E1949	D-IATT
3E1985	D-IAWB
3E19EF	D-IBAD
3E1A72	D-IBFE
3E1A81	D-IBFT
3E1AC9	D-IBIN
3E1C05	D-IBUR
3E1CC6	D-ICCC
3E1D10	D-ICEY
3E1DDA	D-ICMS
3E1E54	D-ICRK
3E1E7E	D-ICTA
3E1ECD	D-ICWB
3E1F3E	D-IDAK
3E1F46	D-IDAS
3E20B2	D-IDOS
3E20F3	D-IDRF
3E225A	D-IEFA
3E225B	D-IEFB
3E2269	D-IEFP
3E24FF	D-IFFB
3E253A	D-IFHI
3E255E	D-IFIS
3E25BA	D-IFMG
3E2657	D-IFSH
3E285C	D-IGME
3E2AE2	D-IHLA
3E2B84	D-IHRG
3E2BAE	D-IHSW
3E2C7A	D-IIAS
3E2CA0	D-IICE
3E2DA2	D-IIMC
3E2F13	D-IJAH
3E32AC	D-IKJS
3E331D	D-IKOB
3E3460	D-ILAM
3E3467	D-ILAT
3E348C	D-ILCE
3E3529	D-ILIF
3E358A	D-ILLY
3E36A2	D-ILWS
3E36FA	D-IMAC
3E370F	D-IMAX
3E3838	D-IMMI
3E3D5F	D-IOLB
3E3E1F	D-IOSL
3E4024	D-IPMI
3E40D0	D-IPSY
3E4534	D-IRKE
3E45A3	D-IROL
3E4643	D-IRUP
3E46E1	D-ISAR
3E47B7	D-ISIX
3E48E5	D-ISUN
3E4981	D-ITAN
3E49F8	D-ITFC
3E4EC9	D-IVAN
3E50DE	D-IVVA
3E523B	D-IWIL
3E53B2	D-IWWW
3E5671	D-IXXX
3E5E24	D-KAVS
3F4A15	1207
3F8515	1021
3F8516	1022
3F8517	1023
3F8518	1024
3FBC5E	1204
3FEAC4	D-MCFD
400042	VP-CEB
400047	VP-CFL
400048	VP-CGS
40004B	VP-CBB
40004D	VP-CLX
40004E	VP-CLO
400053	VP-CJA
400055	VP-CCL
40005A	VP-CFA
40005B	VP-CKN
400068	VP-CCJ
40006A	VP-CAD
40006B	VP-CLV
40006D	VP-CMS
40006E	VP-CAP
400079	VP-CLR
40007B	VP-CMB
40007C	VP-CRF
40007D	VP-CFD
40008C	VP-BDE
400092	VP-BKZ
400096	VP-BNA
400098	VP-BEN
4000A7	VP-BLM
4000BC	VP-BUZ
4000D9	VP-BZL
4000DB	VP-BOA
4000DF	VP-BNL
4000EC	VP-BCC
4000F2	VP-BEJ
4000F6	VP-BCX
4000F9	VP-BWA
4000FA	VP-BDK
4000FB	VP-BDM
4000FE	VP-BAB
400106	VP-BWB
400108	VP-BPO
40010B	VP-BAM
400111	VP-BCL
400115	VP-BTK
400116	VP-BTL
400125	F-OHCZ
40013D	VP-BAT
400140	VP-BWD
400141	VP-BKS
400146	VP-BAX
400147	VP-BAY
400149	VP-BGO
400150	VP-BDN
400152	VP-BWE
400154	VP-BWF
400155	VP-BWG
400156	VP-BYY
400158	VP-BDO
400159	VP-BWH
40015B	VP-BHN
40015D	VP-BWI
40015E	VP-BWJ
400160	VP-BWK
400166	VP-BWL
400176	VP-BST
400178	VP-BWM
400179	VP-BWN
40017A	VP-BWO
40017B	VP-BWP
400181	VP-BFH
400182	VP-BCI
400184	VP-BHO
40018A	VP-BLA
40018B	VP-BRT
400198	VP-BMD
40019A	VP-BOW
40019B	VP-BSC
40019D	VP-BZI
4001A5	VP-BNO
4001A6	VP-BMH
4001AD	VP-BWX
4001AF	VP-BSY
4001B0	VP-BSZ
4001B1	VP-BOS
4001B3	VP-BMZ
4001B6	VP-BCY
4001B7	VP-BQA
4001B8	VP-BQB
4001BE	VP-BEM
4001C0	VP-CUP
4001C2	VP-CIC
4001DB	VP-CLB
4001E3	VP-CBS
4001E8	VP-CHK
4001EA	VP-CEC
4001EF	VP-CJN
4001F3	VP-CED
4001F9	VP-CGC
4001FC	VP-CVX
400400	G-BNLA
400401	G-BNLB
400403	G-BNLD
400404	G-BNLE
400405	G-BNLF
400406	G-BNLG
400407	G-BNLH
400408	G-BNLI
400409	G-BNLJ
40040A	G-BNLK
40040B	G-BNLL
40040C	G-BNLM
40040D	G-BNLN
40040E	G-BNLO
40040F	G-BNLP
400410	G-BNLR
400416	G-BUSG
400417	G-BUSH
400418	G-BUSI
400419	G-BUSJ
40041A	G-BUSK
40041B	G-BNWA
40041C	G-BNWB
40041D	G-BNWC
40041E	G-BNWD
400422	G-BNWH
400423	G-BNWI
400426	G-BNLS
400427	G-BNLT
400428	G-LSAD
400429	G-CPEL
40042C	G-MONR
40042D	G-MONS
400432	G-LSAA
400437	G-LSAJ
400439	G-BPEC
40043A	G-BRIF
40043B	G-SLVR
40046D	G-MONB
40046E	G-MONC
40046F	G-MOND
400470	G-MONE
400471	G-DAJB
400473	G-MONJ
400474	G-MONK
40047D	G-OJIB
400486	G-BYAB
400488	G-OOOK
40048F	G-BPEE
400490	G-BNWM
400492	G-CELC
400493	G-CELD
4004BB	G-MAJS
4004BC	G-OJMR
4004C3	G-BNLU
4004C4	G-BNLV
4004C5	G-BNLW
4004C6	G-BNLX
4004C7	G-BNLY
4004C8	G-BNLZ
4004C9	G-DOCA
4004CA	G-DOCB
4004CD	G-DOCE
4004CE	G-DOCF
4004CF	G-DOCG
4004DE	G-BNWN
4004DF	G-BNWO
4004E1	G-BNWR
4004E2	G-BNWS
4004E6	G-DOCH
4004EA	G-DOCL
4004EC	G-DOCN
4004ED	G-DOCO
4004FD	G-BOPB
400501	G-BYAD
400502	G-BYAE
40050A	G-OBMP
40050E	G-BYAF
400510	G-BYAH
400511	G-BYAI
400512	G-DOCS
400513	G-DOCT
400514	G-DOCU
400515	G-DOCV
400516	G-DOCW
400517	G-DOCX
400519	G-OOAN
40051C	G-OOOZ
400523	G-BNWT
400524	G-BNWU
400525	G-BNWV
400529	G-JEBF
400533	G-OOOX
400536	G-BYAK
400537	G-BYAL
400541	G-MONX
40054D	G-CIVA
40054E	G-BNWW
40054F	G-BNWX
400550	G-CIVC
400551	G-CIVB
400553	G-GFFD
400555	G-BPEI
40055F	G-DOCY
400560	G-DOCZ
400561	G-GBTA
400562	G-GBTB
40056F	G-BYAO
400570	G-BYAP
400571	G-BYAR
400572	G-BYAS
400573	G-BYAT
400574	G-BYAU
40057D	G-CIVD
40057E	G-CIVE
40057F	G-SJMC
400580	G-DAJC
400584	G-BIKC
400586	G-BIKG
400587	G-BIKJ
40058A	G-ZZZA
40058B	G-ZZZB
40058C	G-ZZZC
400590	G-MPCD
400591	G-OZBB
400598	G-BVKD
400599	G-BVKB
40059C	G-FTDF
4005A4	G-BYAW
4005A5	G-CIVF
4005A6	G-CIVG
4005AB	G-GFFA
4005AC	G-BVZE
4005BB	G-VIIC
4005BC	G-VIID
4005BD	G-VIIE
4005BE	G-VIIF
4005BF	G-VIIG
4005C0	G-VIIH
4005C1	G-RAES
4005C2	G-BNWY
4005C8	G-CRPH
4005D4	G-OBYB
4005D6	G-OBYD
4005E2	G-CIVI
4005E3	G-CIVH
4005ED	G-VSUN
400610	G-VIIJ
400612	G-CIVJ
400613	G-CIVK
400614	G-CIVL
400615	G-CIVM
400617	G-FCLA
400618	G-FCLB
400619	G-FCLC
40061A	G-FCLD
40061B	G-BNWZ
40061D	G-TOYF
400646	G-BTPE
400647	G-BTPF
400649	G-BTPH
400653	G-BIKF
400655	G-BIKI
400656	G-BIKK
400658	G-BIKM
400659	G-BIKN
40065A	G-BIKO
40065B	G-BIKP
40065F	G-BIKU
400660	G-BIKV
400662	G-BIKZ
400663	G-BMRA
400664	G-BMRB
400665	G-BMRC
400666	G-BMRD
400667	G-BMRE
400668	G-BMRF
40066A	G-BMRH
40066C	G-BMRJ
400671	G-CPEM
400672	G-CPEN
400673	G-CPEO
400674	G-VHOL
400675	G-VSEA
40067C	G-OMYJ
40067F	G-DIMB
400682	G-BWWT
400683	G-VIIK
400684	G-VIIL
400685	G-VIIM
40068A	G-VCED
40068C	G-BXAR
40068F	G-CIVN
400690	G-CIVO
400691	G-CIVP
400699	G-CPEP
40069C	G-ODSK
4006A4	G-OBYE
4006A7	G-BXTN
4006A8	G-CIVR
4006A9	G-CIVS
4006AA	G-CIVT
4006AB	G-CIVU
4006AC	G-CIVV
4006AD	G-CIVW
4006AE	G-CIVX
4006AF	G-CIVY
4006B0	G-CIVZ
4006B1	G-BYGA
4006B2	G-BYGB
4006B3	G-BYGC
4006B4	G-OBYF
4006B5	G-TCBA
4006B9	G-BYGA
4006BD	G-CPER
4006BE	G-CPES
4006BF	G-CPET
4006C0	G-VIIN
4006C4	G-VIIS
4006C5	G-OOAH
4006C6	G-BZHA
4006C7	G-BZHB
4006C8	G-BZHC
